UNITID,EFCSTATE,LINE,EFRES01,EFRES02
123165,36,36,15,15
123554,36,36,2,2
123572,36,36,1,1
123952,36,36,1,1
123961,36,36,159,153
125727,36,36,1,1
126182,36,36,1,0
126359,36,36,2,0
126562,36,36,7,5
126580,36,36,9,7
126614,36,36,164,150
126711,36,36,4,0
126775,36,36,11,11
126818,36,36,18,17
126863,36,36,2,2
127060,36,36,30,25
127185,36,36,2,1
127389,36,36,1,1
127556,36,36,3,3
127653,36,36,2,1
127732,36,36,2,2
127741,36,36,7,6
128391,36,36,2,2
128498,36,36,10,10
128577,36,36,1,1
128744,36,36,58,58
128771,36,36,9,9
128780,36,36,1,0
128902,36,36,75,71
129020,36,36,311,296
129154,36,36,2,0
129181,36,36,37,8
129215,36,36,13,13
129242,36,36,297,293
129367,36,36,1,1
129525,36,36,176,158
129543,36,36,3,2
129729,36,36,1,0
129756,36,36,1,1
129774,36,36,8,4
129941,36,36,238,232
130004,36,36,6,2
130040,36,36,1,1
130110,36,36,1,1
130183,36,36,143,16
130226,36,36,329,316
130253,36,36,657,639
130314,36,36,3,3
130396,36,36,1,1
130493,36,36,24,24
130590,36,36,55,55
130624,36,36,11,11
130697,36,36,198,188
130776,36,36,178,146
130794,36,36,229,216
130934,36,36,87,81
130943,36,36,585,549
131113,36,36,10,0
131399,36,36,2,2
131450,36,36,5,4
131469,36,36,297,292
131496,36,36,204,202
131520,36,36,258,258
132602,36,36,7,7
132693,36,36,1,1
132709,36,36,11,10
132851,36,36,1,0
132903,36,36,46,44
133021,36,36,3,0
133386,36,36,8,6
133492,36,36,32,29
133553,36,36,93,93
133650,36,36,4,0
133711,36,36,36,29
133809,36,36,1,1
133881,36,36,37,37
134097,36,36,88,87
134130,36,36,127,127
134343,36,36,1,1
134608,36,36,2,2
135160,36,36,1,1
135188,36,36,3,3
135717,36,36,15,8
135726,36,36,331,324
136172,36,36,13,11
136330,36,36,22,22
136358,36,36,9,3
136400,36,36,2,2
136473,36,36,1,1
136950,36,36,22,22
137078,36,36,11,5
137096,36,36,6,5
137209,36,36,7,3
137281,36,36,2,1
137351,36,36,73,71
137546,36,36,14,12
137564,36,36,15,15
137759,36,36,9,4
138187,36,36,26,20
138275,36,36,3,3
138309,36,36,3,2
138682,36,36,1,0
138716,36,36,2,2
138840,36,36,2,1
138901,36,36,2,2
138947,36,36,98,98
139144,36,36,4,4
139199,36,36,1,0
139250,36,36,6,3
139311,36,36,4,4
139463,36,36,2,2
139621,36,36,2,2
139630,36,36,1,1
139658,36,36,179,159
139719,36,36,1,1
139755,36,36,77,71
139764,36,36,1,1
139861,36,36,2,2
139931,36,36,13,13
139940,36,36,42,42
139959,36,36,83,81
139968,36,36,1,1
140012,36,36,2,2
140234,36,36,1,1
140447,36,36,3,3
140818,36,36,4,4
140872,36,36,1,1
140951,36,36,107,95
140960,36,36,2,2
141060,36,36,46,31
141264,36,36,1,1
141334,36,36,2,2
141565,36,36,1,0
141574,36,36,16,14
141811,36,36,2,2
142276,36,36,1,0
142294,36,36,2,2
142443,36,36,1,0
143118,36,36,3,3
143358,36,36,2,1
144281,36,36,16,14
144740,36,36,36,33
144865,36,36,2,0
145600,36,36,5,5
145637,36,36,58,56
145813,36,36,2,1
146205,36,36,1,1
146339,36,36,2,2
146427,36,36,3,3
146481,36,36,7,5
146506,36,36,1,1
146612,36,36,1,1
146719,36,36,42,41
147369,36,36,1,1
147536,36,36,1,1
147660,36,36,1,1
147679,36,36,2,2
147776,36,36,1,1
148016,36,36,2,2
148487,36,36,6,4
148627,36,36,1,1
149222,36,36,1,1
149772,36,36,1,1
150136,36,36,2,1
150163,36,36,10,10
150400,36,36,11,11
150534,36,36,1,1
150668,36,36,1,1
150774,36,36,11,11
150987,36,36,4,1
151111,36,36,1,1
151263,36,36,4,3
151290,36,36,1,0
151306,36,36,2,2
151324,36,36,1,0
151351,36,36,286,278
151962,36,36,1,0
152080,36,36,126,122
152318,36,36,7,7
152390,36,36,3,3
152530,36,36,3,2
152600,36,36,2,2
152637,36,36,3,1
152673,36,36,1,1
152992,36,36,2,2
153269,36,36,3,3
153366,36,36,2,2
153384,36,36,16,16
153524,36,36,6,2
153630,36,36,2,1
153658,36,36,11,11
153861,36,36,1,0
154013,36,36,2,2
154235,36,36,1,1
154642,36,36,2,2
154697,36,36,4,2
154925,36,36,1,1
154998,36,36,1,0
155104,36,36,2,1
155292,36,36,1,0
155317,36,36,7,7
155399,36,36,6,6
155618,36,36,5,2
155715,36,36,1,0
155812,36,36,1,1
156213,36,36,1,1
156286,36,36,1,1
156295,36,36,1,1
156408,36,36,2,2
156620,36,36,3,1
156860,36,36,1,1
157058,36,36,1,1
157076,36,36,2,2
157085,36,36,30,30
157289,36,36,20,20
157386,36,36,2,2
157401,36,36,2,2
157535,36,36,1,1
157951,36,36,1,1
158431,36,36,1,0
158802,36,36,2,2
159382,36,36,1,1
159391,36,36,82,77
159656,36,36,31,30
159939,36,36,3,3
160621,36,36,4,4
160658,36,36,1,1
160755,36,36,236,228
160904,36,36,18,18
161004,36,36,56,43
161077,36,36,2,2
161217,36,36,1,0
161235,36,36,1,1
161253,36,36,54,50
161341,36,36,1,1
161509,36,36,8,7
161518,36,36,17,0
161545,36,36,1,0
161554,36,36,9,9
161688,36,36,1,1
161767,36,36,1,1
162210,36,36,1,1
162283,36,36,3,1
162584,36,36,3,3
162609,36,36,2,0
162654,36,36,28,19
162706,36,36,3,2
163204,36,36,84,58
163268,36,36,11,10
163286,36,36,264,264
163295,36,36,14,6
163453,36,36,315,254
163578,36,36,3,3
163657,36,36,2,1
163851,36,36,23,23
164076,36,36,36,33
164155,36,36,47,32
164216,36,36,6,5
164313,36,36,1,1
164465,36,36,77,76
164492,36,36,13,11
164739,36,36,98,97
164775,36,36,4,1
164988,36,36,553,547
165015,36,36,142,133
165024,36,36,6,4
165033,36,36,1,1
165167,36,36,1,0
165334,36,36,75,73
165574,36,36,25,25
165662,36,36,97,90
165671,36,36,14,13
165820,36,36,7,6
165866,36,36,8,8
165936,36,36,19,19
166027,36,36,223,175
166133,36,36,1,1
166391,36,36,11,10
166513,36,36,14,12
166629,36,36,221,213
166638,36,36,27,24
166674,36,36,8,8
166683,36,36,105,96
166823,36,36,1,1
166911,36,36,2,2
166939,36,36,64,64
167288,36,36,17,16
167358,36,36,726,726
167376,36,36,1,1
167394,36,36,7,7
167598,36,36,4,4
167729,36,36,9,9
167783,36,36,16,16
167835,36,36,78,65
167905,36,36,2,2
167987,36,36,10,9
168005,36,36,23,22
168148,36,36,224,208
168227,36,36,28,28
168421,36,36,105,101
168430,36,36,1,1
168528,36,36,2,2
169248,36,36,6,6
169442,36,36,2,2
169798,36,36,5,4
170082,36,36,4,4
170240,36,36,1,0
170639,36,36,2,1
171100,36,36,111,111
171456,36,36,4,4
171492,36,36,1,0
171535,36,36,1,0
171571,36,36,2,2
172334,36,36,1,1
172644,36,36,3,3
172699,36,36,4,3
173258,36,36,27,27
173452,36,36,1,1
174066,36,36,25,24
174127,36,36,1,0
175652,36,36,2,0
175856,36,36,2,2
176017,36,36,26,26
176080,36,36,7,7
176947,36,36,1,1
177065,36,36,10,4
177135,36,36,1,0
177144,36,36,6,6
177418,36,36,1,1
177551,36,36,1,1
178341,36,36,1,0
178387,36,36,1,0
178396,36,36,11,10
178411,36,36,3,2
178721,36,36,3,0
179308,36,36,1,1
179539,36,36,1,1
179557,36,36,1,1
179867,36,36,180,156
179894,36,36,1,0
179964,36,36,1,0
180461,36,36,13,9
180595,36,36,1,1
180814,36,36,6,0
180902,36,36,1,0
180948,36,36,1,1
181002,36,36,1,1
181127,36,36,2,2
181330,36,36,1,1
181446,36,36,1,1
181464,36,36,6,4
181640,36,36,1,0
181783,36,36,1,1
182005,36,36,2,2
182564,36,36,1,0
182670,36,36,119,97
183026,36,36,477,7
183062,36,36,25,19
183080,36,36,1,0
183123,36,36,1,1
183257,36,36,1,0
183275,36,36,1,1
183488,36,36,17,0
183655,36,36,1,0
183743,36,36,14,7
183789,36,36,11,4
183822,36,36,4,4
183859,36,36,16,10
183877,36,36,2,0
183938,36,36,2,0
183974,36,36,10,8
184056,36,36,5,0
184180,36,36,2,2
184205,36,36,1,1
184427,36,36,17,1
184481,36,36,4,1
184603,36,36,28,28
184612,36,36,8,0
184694,36,36,41,38
184773,36,36,8,4
184782,36,36,18,17
184791,36,36,2,2
184959,36,36,29,0
184995,36,36,8,0
185262,36,36,41,38
185396,36,36,95,20
185509,36,36,6,1
185536,36,36,9,4
185572,36,36,122,119
185590,36,36,94,86
185721,36,36,2,0
185828,36,36,22,13
185873,36,36,2,0
186016,36,36,1,0
186034,36,36,1,1
186131,36,36,139,93
186201,36,36,22,21
186371,36,36,10,9
186380,36,36,128,110
186399,36,36,11,11
186432,36,36,15,1
186469,36,36,6,1
186584,36,36,163,160
186618,36,36,2,1
186867,36,36,166,166
186876,36,36,10,9
187134,36,36,25,23
187198,36,36,3,0
187444,36,36,18,14
187620,36,36,1,1
187648,36,36,1,0
187912,36,36,7,7
187985,36,36,5,5
188100,36,36,1,0
188438,36,36,650,479
188517,36,36,40,22
188641,36,36,289,287
188687,36,36,13,7
189097,36,36,207,197
189228,36,36,118,50
189547,36,36,1123,712
189565,36,36,52,34
189583,36,36,100,50
189592,36,36,42,20
189839,36,36,386,255
190044,36,36,465,400
190053,36,36,96,59
190099,36,36,200,193
190114,36,36,17,1
190169,36,36,241,153
190239,36,36,39,6
190372,36,36,122,118
190415,36,36,1191,1147
190442,36,36,463,333
190503,36,36,114,90
190716,36,36,182,180
190761,36,36,123,117
190840,36,36,1279,1014
191083,36,36,2011,602
191126,36,36,676,592
191199,36,36,1032,679
191205,36,36,95,82
191241,36,36,1053,1014
191302,36,36,259,192
191339,36,36,534,413
191533,36,36,246,199
191612,36,36,390,277
191621,36,36,139,136
191630,36,36,148,143
191649,36,36,1025,987
191719,36,36,1685,1289
191986,36,36,474,371
192004,36,36,69,64
192022,36,36,498,372
192192,36,36,211,211
192448,36,36,771,695
192703,36,36,524,474
192712,36,36,20,16
192749,36,36,164,164
192800,36,36,4,3
192819,36,36,547,547
193016,36,36,782,740
193283,36,36,918,615
193292,36,36,495,458
193326,36,36,1832,1388
193399,36,36,312,254
193478,36,36,2554,2039
193584,36,36,429,408
193654,36,36,246,202
193900,36,36,1568,1269
193946,36,36,835,558
193973,36,36,516,510
193991,36,36,6,3
194028,36,36,195,115
194091,36,36,745,718
194116,36,36,5,3
194222,36,36,1331,1036
194240,36,36,967,704
194392,36,36,131,115
194578,36,36,173,66
195003,36,36,1529,1481
195058,36,36,1170,616
195067,36,36,142,38
195128,36,36,239,232
195164,36,36,360,348
195234,36,36,245,239
195243,36,36,184,153
195322,36,36,571,363
195474,36,36,806,795
195526,36,36,205,189
195544,36,36,625,625
195702,36,36,1,1
195720,36,36,543,540
195988,36,36,258,203
196006,36,36,985,869
196015,36,36,423,351
196024,36,36,525,497
196033,36,36,423,389
196042,36,36,1605,1523
196051,36,36,507,435
196060,36,36,2830,2699
196079,36,36,2746,2586
196088,36,36,3760,3118
196097,36,36,2830,2781
196112,36,36,297,291
196121,36,36,978,895
196130,36,36,1303,1177
196149,36,36,1178,1136
196158,36,36,759,692
196176,36,36,1099,1065
196185,36,36,904,878
196194,36,36,1080,1015
196200,36,36,399,359
196219,36,36,564,521
196237,36,36,470,337
196246,36,36,855,802
196264,36,36,128,24
196291,36,36,203,197
196413,36,36,1081,1031
196565,36,36,354,254
196653,36,36,58,39
196699,36,36,400,245
197045,36,36,383,383
197151,36,36,116,106
197197,36,36,178,178
197294,36,36,1998,1386
197337,36,36,9,5
197708,36,36,154,23
197869,36,36,14,13
197911,36,36,4,4
198136,36,36,3,1
198154,36,36,5,0
198260,36,36,4,4
198330,36,36,6,1
198367,36,36,1,0
198376,36,36,1,1
198385,36,36,25,23
198464,36,36,54,52
198507,36,36,1,1
198516,36,36,125,125
198534,36,36,2,0
198543,36,36,2,2
198552,36,36,1,1
198622,36,36,2,1
198756,36,36,11,11
198808,36,36,7,6
198817,36,36,1,1
198835,36,36,2,2
198862,36,36,15,5
198899,36,36,5,4
198969,36,36,5,5
199102,36,36,24,23
199111,36,36,3,3
199120,36,36,60,57
199139,36,36,30,29
199148,36,36,13,13
199157,36,36,7,7
199184,36,36,11,10
199193,36,36,68,64
199218,36,36,28,28
199281,36,36,4,3
199412,36,36,6,6
199607,36,36,1,1
199698,36,36,3,3
199999,36,36,6,5
200022,36,36,1,0
200280,36,36,14,7
200332,36,36,3,1
201061,36,36,1,1
201195,36,36,28,26
201432,36,36,2,1
201441,36,36,25,25
201548,36,36,2,2
201645,36,36,126,125
201654,36,36,24,20
201885,36,36,10,9
202046,36,36,9,9
202073,36,36,1,1
202170,36,36,3,2
202222,36,36,3,1
202356,36,36,3,2
202480,36,36,91,90
202523,36,36,29,29
202763,36,36,8,8
203128,36,36,3,3
203331,36,36,350,28
203368,36,36,61,61
203517,36,36,66,64
203775,36,36,3,3
203845,36,36,2,2
204468,36,36,4,4
204486,36,36,39,36
204635,36,36,8,8
204796,36,36,331,326
204857,36,36,35,35
204936,36,36,10,8
205443,36,36,1,1
205470,36,36,1,0
206437,36,36,6,5
206589,36,36,22,22
206604,36,36,2,2
206613,36,36,1,1
206695,36,36,10,10
206941,36,36,1,0
206996,36,36,1,1
207069,36,36,1,1
207281,36,36,1,0
207290,36,36,1,0
207324,36,36,1,0
207388,36,36,6,6
207458,36,36,3,3
207582,36,36,8,7
207740,36,36,1,0
207962,36,36,1,0
207971,36,36,4,3
208035,36,36,3,2
208318,36,36,1,1
209542,36,36,9,6
209551,36,36,16,13
209746,36,36,2,0
209807,36,36,3,3
209922,36,36,19,18
210605,36,36,2,0
210669,36,36,50,50
210739,36,36,30,28
211088,36,36,28,28
211158,36,36,38,38
211291,36,36,154,154
211307,36,36,1,1
211352,36,36,7,7
211361,36,36,15,7
211440,36,36,158,158
211468,36,36,6,6
211556,36,36,16,13
211608,36,36,5,5
211644,36,36,1,1
211927,36,36,1,0
212054,36,36,159,129
212106,36,36,96,95
212115,36,36,30,28
212133,36,36,13,12
212160,36,36,32,30
212197,36,36,3,3
212601,36,36,55,55
212656,36,36,6,4
212674,36,36,82,82
212805,36,36,31,29
212869,36,36,1,0
212878,36,36,1,0
212984,36,36,2,2
213011,36,36,2,0
213020,36,36,8,6
213233,36,36,1,0
213321,36,36,25,25
213349,36,36,34,32
213367,36,36,21,21
213376,36,36,9,5
213385,36,36,139,118
213400,36,36,4,4
213598,36,36,65,58
213613,36,36,8,8
213668,36,36,19,19
213774,36,36,1,1
213783,36,36,47,45
213996,36,36,29,28
214041,36,36,11,9
214148,36,36,9,9
214157,36,36,18,18
214272,36,36,7,7
214379,36,36,8,5
215062,36,36,299,292
215266,36,36,44,40
215275,36,36,7,6
215284,36,36,6,6
215293,36,36,248,237
215442,36,36,23,22
215585,36,36,3,1
215655,36,36,10,9
215798,36,36,5,5
215929,36,36,208,203
216010,36,36,3,2
216038,36,36,25,23
216287,36,36,53,51
216357,36,36,10,10
216366,36,36,21,21
216524,36,36,17,17
216542,36,36,11,11
216597,36,36,293,292
216746,36,36,1,0
216764,36,36,12,11
216852,36,36,5,5
216931,36,36,44,43
216940,36,36,1,1
217013,36,36,2,2
217156,36,36,233,210
217235,36,36,103,95
217305,36,36,14,12
217402,36,36,142,139
217420,36,36,10,8
217484,36,36,393,385
217518,36,36,80,80
217536,36,36,52,52
217633,36,36,3,3
217688,36,36,6,0
217712,36,36,2,0
217749,36,36,5,2
217819,36,36,99,97
217864,36,36,19,19
217873,36,36,2,2
217882,36,36,197,193
217907,36,36,1,1
217925,36,36,2,1
217934,36,36,2,2
217961,36,36,1,1
218061,36,36,1,1
218070,36,36,18,18
218113,36,36,6,4
218229,36,36,1,1
218353,36,36,3,1
218441,36,36,1,0
218487,36,36,1,1
218539,36,36,2,1
218645,36,36,2,2
218654,36,36,2,2
218724,36,36,187,183
218830,36,36,1,1
218885,36,36,12,12
218894,36,36,3,3
218919,36,36,1,1
218964,36,36,5,4
218973,36,36,1,1
219000,36,36,1,1
219198,36,36,2,2
219471,36,36,1,1
219602,36,36,2,1
220057,36,36,2,0
220075,36,36,3,2
220181,36,36,8,8
220598,36,36,1,1
220710,36,36,1,1
220862,36,36,2,2
221148,36,36,5,3
221519,36,36,5,5
221625,36,36,1,1
221643,36,36,4,4
221661,36,36,11,10
221740,36,36,1,1
221838,36,36,2,1
221847,36,36,2,1
221999,36,36,116,110
222053,36,36,1,0
222576,36,36,1,1
222822,36,36,1,1
222831,36,36,1,1
222992,36,36,1,1
223232,36,36,40,40
223816,36,36,28,4
224147,36,36,2,2
224642,36,36,1,0
225432,36,36,1,1
226471,36,36,1,1
227146,36,36,2,2
227182,36,36,2,2
227216,36,36,7,6
227386,36,36,1,0
227757,36,36,51,49
227845,36,36,7,7
227863,36,36,1,1
227881,36,36,3,3
227924,36,36,2,2
227979,36,36,1,1
228149,36,36,1,1
228246,36,36,49,46
228343,36,36,1,1
228459,36,36,4,2
228529,36,36,2,2
228547,36,36,3,2
228705,36,36,2,2
228723,36,36,18,18
228769,36,36,3,2
228778,36,36,70,68
228787,36,36,7,7
228796,36,36,1,1
228875,36,36,19,18
229027,36,36,2,1
229115,36,36,11,0
229179,36,36,2,2
229267,36,36,4,4
229355,36,36,3,2
230603,36,36,1,1
230728,36,36,6,5
230764,36,36,31,29
230782,36,36,4,2
230834,36,36,60,57
230861,36,36,7,2
230913,36,36,12,12
230959,36,36,93,89
231165,36,36,3,3
231174,36,36,326,301
231411,36,36,1,1
231536,36,36,1,0
231624,36,36,53,50
231712,36,36,6,6
231785,36,36,4,4
232025,36,36,3,3
232043,36,36,1,1
232186,36,36,38,35
232450,36,36,3,0
232557,36,36,191,138
232681,36,36,5,5
232706,36,36,9,7
232946,36,36,2,1
232982,36,36,17,16
233037,36,36,1,0
233116,36,36,1,1
233277,36,36,6,5
233295,36,36,1,1
233374,36,36,107,106
233426,36,36,19,19
233541,36,36,3,3
233754,36,36,2,0
233772,36,36,4,1
233921,36,36,212,205
233949,36,36,1,1
234030,36,36,11,11
234076,36,36,183,172
234085,36,36,6,6
234155,36,36,80,79
234164,36,36,32,12
234207,36,36,32,32
234669,36,36,2,0
235167,36,36,1,1
235316,36,36,2,2
235343,36,36,1,0
236188,36,36,2,1
236328,36,36,4,4
236513,36,36,1,0
236595,36,36,5,4
236896,36,36,1,1
236939,36,36,3,3
237039,36,36,1,0
237057,36,36,8,7
237118,36,36,3,3
237312,36,36,3,3
237358,36,36,3,3
237367,36,36,1,1
237525,36,36,9,8
237701,36,36,2,2
237899,36,36,2,1
237932,36,36,1,1
237969,36,36,3,3
238032,36,36,149,144
239017,36,36,20,18
239071,36,36,2,0
239318,36,36,3,3
239716,36,36,2,1
240417,36,36,1,1
240426,36,36,1,1
240444,36,36,281,276
240666,36,36,1,0
240718,36,36,2,1
240727,36,36,7,6
241191,36,36,1,1
241836,36,36,6,0
243744,36,36,85,68
243780,36,36,155,153
243832,36,36,1,1
244437,36,36,49,44
245953,36,36,2,0
247603,36,36,10,4
247834,36,36,3,3
248934,36,36,2,1
262129,36,36,1,1
262341,36,36,9,3
366252,36,36,20,17
366395,36,36,3333,2560
366401,36,36,1,0
366711,36,36,1,1
379621,36,36,8,0
383765,36,36,66,20
383996,36,36,1,0
384254,36,36,9,9
399911,36,36,2,2
409698,36,36,1,0
410964,36,36,1,0
412544,36,36,6,1
414911,36,36,1,0
418065,36,36,63,32
418083,36,36,9,2
418588,36,36,4,0
420343,36,36,96,10
426314,36,36,3,1
427308,36,36,5,0
430564,36,36,13,0
430883,36,36,2,1
433387,36,36,9,0
433660,36,36,33,32
434061,36,36,1,0
434672,36,36,6,3
436836,36,36,22,22
440828,36,36,1,0
441371,36,36,3,0
441937,36,36,1,1
442073,36,36,33,2
442329,36,36,3,2
445708,36,36,15,15
445911,36,36,2,0
447689,36,36,3,3
449320,36,36,202,25
451565,36,36,1,0
455114,36,36,1,0
457855,36,36,5,4
460349,36,36,5,0
461838,36,36,121,15
463056,36,36,2,2
475547,36,36,1,1
480091,36,36,120,15
480569,36,36,3,2
481429,36,36,8,0
481845,36,36,35,9
482149,36,36,1,0
482158,36,36,5,4
482413,36,36,46,2
482431,36,36,1,0
482477,36,36,103,6
482680,36,36,3,3
483036,36,36,1,1
483045,36,36,1,0
483124,36,36,57,12
483595,36,36,16,16
484011,36,36,16,8
484473,36,36,29,29
484613,36,36,60,6
485111,36,36,3,3
485768,36,36,1,0
486840,36,36,7,7
486877,36,36,5,4
486886,36,36,25,7
486956,36,36,1,0
487092,36,36,48,46
487524,36,36,12,11
488013,36,36,4,0
488730,36,36,1,1
489779,36,36,40,0
490133,36,36,1,1
491774,36,36,26,6
492476,36,36,1,0
494278,36,36,1,0
494287,36,36,1,0
495767,36,36,1039,1001
100663,37,37,10,9
100706,37,37,10,9
100724,37,37,7,7
100751,37,37,160,160
100858,37,37,114,112
100937,37,37,2,2
101286,37,37,1,0
101480,37,37,1,0
101602,37,37,1,0
101648,37,37,7,6
101709,37,37,3,3
101897,37,37,1,1
101912,37,37,4,3
102049,37,37,27,26
102067,37,37,1,1
102094,37,37,2,2
102313,37,37,1,0
102368,37,37,10,3
102553,37,37,4,0
102614,37,37,3,2
104151,37,37,45,42
104179,37,37,24,22
104586,37,37,4,3
104717,37,37,31,10
105154,37,37,1,0
105330,37,37,4,1
105525,37,37,1,0
106397,37,37,7,7
106412,37,37,4,3
106458,37,37,1,1
107141,37,37,1,1
107664,37,37,1,0
108232,37,37,8,3
109907,37,37,1,0
110097,37,37,5,3
110361,37,37,1,1
110404,37,37,1,1
110422,37,37,5,5
110510,37,37,1,0
110547,37,37,1,1
110592,37,37,1,1
110617,37,37,1,1
110635,37,37,17,17
110644,37,37,13,13
110653,37,37,6,6
110662,37,37,28,28
110680,37,37,9,9
110705,37,37,1,1
110714,37,37,2,1
111948,37,37,3,3
112075,37,37,2,1
112260,37,37,2,2
113573,37,37,1,1
114354,37,37,3,3
114716,37,37,1,1
115126,37,37,1,1
117751,37,37,3,0
117946,37,37,7,7
118930,37,37,1,0
119137,37,37,2,0
120254,37,37,3,3
120342,37,37,2,2
120883,37,37,2,2
121044,37,37,1,0
121150,37,37,8,7
121309,37,37,5,4
122339,37,37,1,0
122384,37,37,1,1
122409,37,37,10,9
122436,37,37,4,4
122597,37,37,1,1
122612,37,37,4,4
122755,37,37,2,2
122931,37,37,4,4
123165,37,37,1,1
123217,37,37,1,0
123961,37,37,30,29
125231,37,37,11,1
125499,37,37,1,0
125727,37,37,1,1
126182,37,37,2,1
126562,37,37,7,6
126580,37,37,3,1
126614,37,37,47,43
126711,37,37,2,1
126775,37,37,10,10
126818,37,37,24,18
126827,37,37,62,7
126942,37,37,2,0
127060,37,37,10,8
127200,37,37,1,0
127556,37,37,1,1
127741,37,37,1,1
127820,37,37,1,1
128391,37,37,2,1
128771,37,37,1,1
128780,37,37,2,1
128902,37,37,4,4
129020,37,37,10,8
129215,37,37,14,9
129525,37,37,3,3
129941,37,37,2,1
130183,37,37,70,4
130226,37,37,2,2
130253,37,37,2,2
130493,37,37,1,1
130590,37,37,4,4
130624,37,37,8,8
130697,37,37,8,8
130794,37,37,27,24
130934,37,37,10,10
130943,37,37,12,9
131113,37,37,10,0
131399,37,37,1,1
131450,37,37,1,0
131469,37,37,53,52
131496,37,37,28,28
131520,37,37,112,112
132602,37,37,1,1
132693,37,37,6,3
132851,37,37,1,1
132903,37,37,21,20
133021,37,37,1,0
133386,37,37,2,1
133492,37,37,19,17
133553,37,37,43,40
133650,37,37,9,1
133711,37,37,9,9
133809,37,37,1,1
133881,37,37,16,16
134097,37,37,53,52
134130,37,37,44,44
134343,37,37,2,1
135391,37,37,1,0
135717,37,37,3,0
135726,37,37,36,35
136172,37,37,6,5
136233,37,37,1,1
136330,37,37,9,9
136358,37,37,1,0
136473,37,37,1,1
136950,37,37,14,14
137078,37,37,5,2
137096,37,37,2,1
137209,37,37,1,0
137351,37,37,21,20
137546,37,37,9,9
137564,37,37,31,30
137759,37,37,16,15
137962,37,37,1,1
138187,37,37,6,3
138309,37,37,4,0
138558,37,37,2,2
138682,37,37,1,0
138716,37,37,2,2
138840,37,37,1,1
138901,37,37,1,0
138947,37,37,32,32
139144,37,37,22,18
139199,37,37,2,0
139250,37,37,9,7
139311,37,37,1,1
139366,37,37,1,1
139393,37,37,11,11
139621,37,37,1,1
139630,37,37,10,10
139658,37,37,34,31
139719,37,37,4,4
139755,37,37,77,75
139764,37,37,5,3
139931,37,37,25,18
139940,37,37,33,30
139959,37,37,105,105
140331,37,37,1,0
140447,37,37,6,6
140678,37,37,2,1
140720,37,37,2,2
140818,37,37,1,1
140942,37,37,1,0
140951,37,37,98,83
140960,37,37,3,2
141060,37,37,24,16
141264,37,37,7,7
141574,37,37,13,11
141680,37,37,2,0
142115,37,37,1,1
142276,37,37,1,1
142285,37,37,1,1
142443,37,37,1,1
143118,37,37,2,2
143215,37,37,1,1
144281,37,37,11,11
144351,37,37,1,1
144740,37,37,9,8
144865,37,37,1,1
144892,37,37,2,2
144971,37,37,1,1
145600,37,37,4,4
145619,37,37,2,1
145637,37,37,16,16
145691,37,37,1,1
146427,37,37,1,1
146481,37,37,2,2
146612,37,37,1,1
146719,37,37,16,16
147244,37,37,1,0
147369,37,37,1,1
147411,37,37,2,1
148487,37,37,1,1
148627,37,37,1,1
149231,37,37,1,1
149727,37,37,1,0
149842,37,37,1,1
150136,37,37,3,3
150163,37,37,4,4
150400,37,37,1,1
150534,37,37,1,1
150774,37,37,3,3
150987,37,37,4,1
151111,37,37,4,2
151263,37,37,2,2
151290,37,37,3,0
151351,37,37,35,34
151388,37,37,1,0
152080,37,37,27,25
152318,37,37,7,6
152390,37,37,3,3
152530,37,37,1,1
152600,37,37,1,1
152637,37,37,4,0
152673,37,37,2,1
153250,37,37,1,0
153269,37,37,3,3
153366,37,37,1,1
153384,37,37,8,8
153524,37,37,1,1
153533,37,37,1,1
153630,37,37,8,5
153658,37,37,6,6
153834,37,37,1,1
154350,37,37,1,1
154697,37,37,2,0
154721,37,37,1,1
154952,37,37,2,2
154998,37,37,4,0
155098,37,37,1,1
155104,37,37,2,1
155140,37,37,1,1
155177,37,37,1,1
155317,37,37,7,7
155399,37,37,1,1
155414,37,37,3,3
155627,37,37,2,2
155715,37,37,1,1
155812,37,37,1,1
156125,37,37,3,2
156213,37,37,6,6
156295,37,37,9,9
156338,37,37,1,0
156365,37,37,1,1
156408,37,37,5,5
156620,37,37,8,5
157030,37,37,3,3
157058,37,37,4,4
157085,37,37,28,28
157216,37,37,2,2
157289,37,37,10,10
157386,37,37,1,1
157401,37,37,2,2
157535,37,37,3,2
157809,37,37,1,1
157951,37,37,3,2
158431,37,37,1,1
158884,37,37,1,0
159391,37,37,51,50
159407,37,37,1,1
159647,37,37,1,1
159656,37,37,8,8
159717,37,37,1,1
159993,37,37,2,2
160612,37,37,1,1
160621,37,37,2,1
160658,37,37,1,1
160755,37,37,24,24
160904,37,37,8,6
161004,37,37,5,3
161253,37,37,8,7
161341,37,37,1,1
161545,37,37,1,0
161554,37,37,2,0
162283,37,37,1,1
162584,37,37,1,1
162654,37,37,5,5
163028,37,37,2,0
163204,37,37,7,3
163268,37,37,4,4
163286,37,37,25,25
163295,37,37,13,8
163453,37,37,11,6
163578,37,37,1,1
163657,37,37,1,1
163851,37,37,2,2
164076,37,37,5,3
164155,37,37,35,26
164465,37,37,13,13
164739,37,37,6,5
164988,37,37,34,33
165015,37,37,8,8
165334,37,37,2,2
165574,37,37,2,2
165662,37,37,20,16
165671,37,37,1,1
165820,37,37,2,2
165866,37,37,1,1
166027,37,37,29,24
